gene_symbol,ANEUPLOIDY_SCORE_rho,ANEUPLOIDY_SCORE_pval,FRACTION_GENOME_ALTERED_rho,FRACTION_GENOME_ALTERED_pval,n_samples
DENND1C,-0.013910954313166548,0.8601015602137634,-0.4126999936400433,2.032391871792403e-08,171
PANK2,-0.013950474256454879,0.8597081968305904,-0.16179120274512881,0.034504536697031095,171
ATXN2,-0.014209843781803566,0.8571274118459196,0.04809564409224237,0.5321805635435584,171
NAV1,-0.014376284118925714,0.8554720880277477,-0.1017964467063127,0.18522357808916604,171
DMTN,-0.014685585745411045,0.8523976225825834,0.2223247547968545,0.0034710261129677383,171
CDK13,-0.015072559529220042,0.8485542257886962,-0.08127659855318534,0.2906104424445613,171
IKBKG,-0.015236225860723488,0.8469297703132868,-0.08782855006874529,0.2533325257440326,171
PYGL,-0.015291705973097541,0.8463792532840254,-0.16657916731419187,0.029438373483632114,171
CALD1,-0.015498369391690876,0.8443292330534741,0.0447596687784591,0.5610335375952628,171
RORA,-0.015609329616438974,0.8432289809435447,-0.1938909652068924,0.01105304163470921,171
SHROOM1,-0.015725837852424478,0.842074042402237,-0.06595631192330365,0.3913905046241649,171
FHOD1,-0.015746642894564747,0.8418678387165354,-0.2500397497058972,0.0009728517531497942,171
ZFC3H1,-0.015820154043460367,0.8411393384962794,-0.09584809072414589,0.21237675036260625,171
FKBP15,-0.01633334508292033,0.8360573689682207,-0.22820831125853777,0.00268177852028835,171
NDC80,-0.016562200546463287,0.8337932559230553,0.09976006177556083,0.19421698524219347,171
UTRN,-0.016637098698168252,0.8330525689416874,-0.127921453381268,0.09543923926059768,171
MAST4,-0.01676747696224727,0.8317635754396029,-0.13909457070020187,0.06961819793405846,171
NIFK,-0.016903403237563695,0.8304202082999039,-0.044603669932850525,0.5624009245711836,171
RPL28,-0.017236283911807992,0.8271324100863122,0.03775892058399448,0.6239108021369767,171
DNM3,-0.01731950408036907,0.8263109269575911,-0.10761280366527226,0.16122295487028518,171
PRRC2A,-0.01756222957200554,0.8239160131514839,0.22147876105720807,0.003600305926470926,171
PPM1H,-0.01772173489508093,0.8223430951310027,-0.0329613560859709,0.6686652675615232,171
RBM12,-0.017739765931602498,0.8221653313730127,0.004707565164018633,0.9512730202138947,171
ANKRD34A,-0.017939494336149078,0.8201968627571907,-0.1919709794147869,0.011890613034859486,171
CCDC9,-0.018173897810929436,0.8178880774254351,0.0477920463388657,0.5347752654438277,171
SRRT,-0.01832924212557678,0.8163588552626706,0.14447293090033736,0.05939273700832865,171
WDR43,-0.0189603284038316,0.8101535685510786,0.1983381322978567,0.009309581583451255,171
BICD1,-0.019042161569583323,0.8093497832704905,0.1352473991692705,0.07777742150619832,171
DLAT,-0.01948184146014767,0.8050345708020883,-0.07128667247863649,0.35416733417923085,171
PIK3AP1,-0.019843849193388344,0.8014860718076644,-0.3614937249465005,1.1871771032129366e-06,171
MAP3K1,-0.020079639670978054,0.7991769639353603,-0.17629669540448575,0.02107904203268115,171
MTSS2,-0.02011708874683054,0.7988103827494011,-0.04006050355228093,0.6029063116041724,171
SLAIN2,-0.020401424322747545,0.7960285195102119,-0.09593209010255051,0.21197446503293652,171
TTYH2,-0.021498543544944387,0.7853189454018998,-0.12354748574862771,0.10741592592657447,171
GLI2,-0.021598407747217677,0.7843460798239886,-0.032823357107163324,0.6699710226318744,171
FARP1,-0.02163585682307016,0.7839813411980833,0.21531320668230935,0.0046812950499838975,171
RIPK4,-0.021861938280994416,0.7817804018031027,0.026200606115519463,0.7337339189762704,171
PHF3,-0.022456962486206104,0.7759960557096685,0.08773135078801997,0.253860240695196,171
PMS2,-0.022583179741857064,0.7747706421298629,0.07848301922567186,0.30756443101575975,171
RBM15,-0.0230089896043279,0.7706406696189707,0.0577375727419721,0.4531914707955763,171
RBSN,-0.023354353303856358,0.7672956715194869,-0.002899178546079281,0.9699797475380582,171
SOWAHB,-0.02359707879549283,0.7649473324776064,0.0508208239259121,0.5091762597731417,171
ARAP3,-0.023895284399503346,0.7620651603262146,-0.05799677082390635,0.4511626845560919,171
SLC4A7,-0.02411304384057149,0.7599625651959139,-0.1310246304177585,0.08760400364671468,171
PRDX5,-0.02447643857662152,0.7564576926723365,-0.011032718357886138,0.8861182596080566,171
DOCK4,-0.024536079697423628,0.755882937189529,-0.14834410225367003,0.052824850129712476,171
LRRFIP1,-0.025329445304372544,0.7482501948108595,-0.2286475080084819,0.002629953260861427,171
CTDSPL2,-0.025730289116275052,0.7444030135942903,-0.03745052286613754,0.6267489480761926,171
MCPH1,-0.02574138513874986,0.7442966065469877,-0.08393937884861162,0.2750412768416634,171
FHDC1,-0.026028494720285573,0.7415450108703798,0.09478009862728722,0.21753923276062018,171
KIF13B,-0.026121423908512107,0.7406550966576866,-0.09630648733201108,0.21018805879790153,171
TMEM40,-0.02612715291550029,0.740600245422798,0.007472389538763593,0.9227273267786373,171
ARID5A,-0.026562490801885802,0.736436029419676,-0.10065525515113001,0.19022512512897022,171
DDA1,-0.027059037807633555,0.7316956699877276,0.19056458982206964,0.012539038447143944,171
WEE1,-0.0277206381476941,0.7253953632261867,0.09044093073712883,0.23943238516712645,171
HEATR3,-0.02774699120107177,0.7251447852680737,-0.16442638324479358,0.03163185700151676,171
RHBDF2,-0.02779969730782712,0.7246437168377594,-0.16587597251783323,0.030140146985998113,171
USP34,-0.027898174507291058,0.7237078232016452,0.21263842647568235,0.00523480068844611,171
PPP1R1B,-0.028020250165470918,0.7225482258526635,0.0367581500445797,0.6331407046505938,171
PYGB,-0.028250473220866275,0.7203630548346664,0.09789047561049811,0.2027496836077661,171
SAMD14,-0.028649930029959435,0.7165769678713967,-0.07102387442334204,0.3559488574847141,171
ITPR3,-0.029441908634099002,0.70909097374989,0.15018608862297125,0.049917720145845716,171
GCC1,-0.029448843648145755,0.7090255436545654,0.15582244691392091,0.041836194089085114,171
GRHL1,-0.029476583704332784,0.708763844542328,0.2442629924538998,0.0012835295943965982,171
RBM12B,-0.029573673900987363,0.7078481659846377,-0.04644805628439186,0.546337133958501,171
AEBP2,-0.029581995917843475,0.7077696986986927,0.12534387245536638,0.10236165910493272,171
LIMA1,-0.030303237378706133,0.7009809593142273,-0.3474178291081272,3.2303510315468893e-06,171
ARID4B,-0.030335138443321207,0.7006812289797003,0.07271226192927481,0.3446007264651943,171
RCSD1,-0.030770657325457494,0.6965938923774665,-0.3744860288034543,4.5125084395712527e-07,171
NRIP2,-0.030812267409738033,0.6962038365978636,-0.2339586687058937,0.0020712147120263515,171
HIC1,-0.03093709766257965,0.6950341471160015,-0.20109451190064814,0.008355356177001057,171
FAM167A,-0.03100644780304721,0.6943846300190771,-0.02654620355809845,0.7303565460347412,171
ATXN1,-0.03102725284518748,0.6941898182084234,-0.2098088474145669,0.005883456629769718,171
BAG1,-0.031146535086791684,0.6930732838099631,0.002867978776957567,0.9703026644669457,171
NAPEPLD,-0.03117011413455066,0.6928526515821437,0.22469473725898476,0.003130852471049568,171
PQBP1,-0.031605633016686945,0.6887821022605927,0.03482014233095302,0.6511754099449751,171
COPE,-0.032084148985913136,0.6843199579001059,0.08120819905934158,0.29101796242492123,171
DCUN1D5,-0.032336583497215056,0.6819703943513119,-0.0556495881930574,0.46971935622408545,171
ULK1,-0.03246696176129408,0.6807580769640696,0.01646267817618446,0.8307709115163328,171
GATAD1,-0.03283451750577216,0.6773447782927797,0.025971407811586873,0.7359765983579496,171
TRAK1,-0.03299402282884755,0.6758655700478223,-0.020095051296624023,0.7941882384216042,171
LARP7,-0.03304811593841225,0.675364206511139,-0.1617085003821974,0.034598155279462764,171
RGS3,-0.03313688411821073,0.6745417652888037,-0.17790468350537408,0.019915063615697767,171
CASKIN1,-0.0331438420925697,0.6744773155999295,0.23992156853333396,0.0015740957754268314,171
SH3RF1,-0.03316601117720711,0.6742719856080921,0.08971973607396921,0.24321536452662407,171
ACIN1,-0.0333726977146518,0.6723588136790731,-0.11626240941561598,0.12994539027779783,171
MTMR10,-0.03380819347793674,0.6683345785162239,-0.15958201909308745,0.03708021054611466,171
OSER1,-0.033816515494792844,0.6682577696332761,0.07711022938431644,0.3161288820079049,171
RSRC1,-0.03412026911004077,0.6654566057864144,0.09484369815665072,0.2172293219590169,171
PITPNM2,-0.03468755325906543,0.6602375990437875,0.027011800112684028,0.725814665993203,171
REM2,-0.03484705858214082,0.658773082862745,0.05913916237020911,0.4422819518233156,171
FARP2,-0.03510365410187081,0.6564198420013002,-0.02852978887956743,0.7110737130728136,171
PLPP7,-0.036053751026276414,0.647736003775459,-0.24818816340763544,0.0010639685061162511,171
DNAJC8,-0.03618274228754608,0.6465606494244608,-0.10329643560639512,0.17879706603290832,171
CDK18,-0.03624238340834818,0.6460175010177984,-0.030232576278940975,0.6946649564261126,171
SENP2,-0.03645043382975087,0.644124261895672,0.15343566457610977,0.04511341446619789,171
MADD,-0.036898435737171324,0.640055256460059,-0.06951668557653924,0.36627403203156467,171
ARHGEF40,-0.03699413893101656,0.6391874091431353,-0.12809065212919732,0.0949981591718769,171
C3,-0.037041297026534505,0.6387599540421713,-0.23486106202818327,0.0019878060397413113,171
RUNX3,-0.03711203416981142,0.638118994305815,-0.14346853833284215,0.06120239579691097,171
HSPA9,-0.0373200845912141,0.6362353725493576,-0.005313560679651928,0.9450097833012977,171
FAM53C,-0.037465719886195986,0.6349182214172382,0.05538439015552283,0.4718419615798625,171
CTNNB1,-0.0375933241446563,0.6337650861787089,0.00807714022916376,0.9164953739358884,171
RGL2,-0.03792481781609125,0.6307735616944155,0.16583997278423127,0.03017645412766862,171
CLK4,-0.03807738812511989,0.629398717321827,-0.26121166703371096,0.0005588404545525167,171
SPATA2L,-0.038781985552270325,0.6230659885895404,0.017725068834493818,0.818011449321031,171
ATG2A,-0.03970711642610761,0.6147929772138453,-0.13421420681489374,0.08009540429873059,171
SPIN1,-0.039815302645237007,0.6138286538311681,0.18380143986937808,0.01610951771979175,171
GJB1,-0.040358023179376444,0.6090010932012992,0.05783677421339598,0.45241440223094254,171
WDFY3,-0.040893003828102924,0.604258831528079,-0.0741006516551911,0.33544238717433505,171
BCORL1,-0.04108857122422145,0.6025293600865576,0.10510122225097428,0.1712844060473138,171
EMD,-0.04123975453044074,0.6011939083414931,0.13311981491339359,0.08261103210306249,171
CLK1,-0.04129523464281479,0.6007041665726223,-0.1432633398513109,0.06157762325412594,171
DHX9,-0.04163643733391519,0.5976961897014634,0.1710119345117154,0.02532758043017141,171
SMARCC2,-0.04188193683117037,0.5955361169655647,-0.035780135227005766,0.6422157702357429,171
SRSF6,-0.04206502120200473,0.5939275153775075,-0.09058732965377687,0.23866950818973107,171
CDC25B,-0.04222591352788948,0.5925155235863268,-0.11430515414187993,0.1365784763830583,171
CWC22,-0.04237154882287136,0.5912387442526225,-0.009239931624507643,0.9045274188229092,171
SCAF11,-0.04241177190434255,0.590886330891407,-0.11431115409748027,0.13655775430802486,171
CLK3,-0.04262675733979199,0.5890043673535829,0.05076082436990881,0.5096771224413073,171
DOCK1,-0.04283064675276663,0.587222073575794,0.015781083219987013,0.8376787045450842,171
DCK,-0.04289583588480613,0.5866527468475307,-0.22404314208078896,0.0032212413923259258,171
EMSY,-0.04380848373335925,0.5787089185412181,0.13738698333634805,0.07314938306132304,171
MVD,-0.044019308160380646,0.5768810144079314,0.013576699532425905,0.8601020000956281,171
DROSHA,-0.04450614614646294,0.5726703318422569,0.12688826102689124,0.09816801376044619,171
MLLT3,-0.04453527320545931,0.5724188696038501,-0.10570481778436744,0.16882487585614614,171
MAP1S,-0.044601849340308176,0.5718442939343952,0.16078321020427344,0.03566032142842523,171
SH2D5,-0.04486494862886932,0.5695763153785909,0.0342235350415107,0.6567689337259602,171
ATAD2,-0.04498050110726106,0.5685815712000903,0.16262039660909436,0.03357769231133244,171
INTS3,-0.045090074329199814,0.5676390605736041,0.11839472387906462,0.123004132182846,171
WDR44,-0.045124749399433596,0.5673409521384448,-0.12416788115770178,0.10564870690648931,171
SMARCA4,-0.045884826938958075,0.5608251492259516,0.2890034613744379,0.00012626953270995629,171
BOD1L1,-0.04693894907406502,0.5518484813954834,-0.09563449230477417,0.213402165773157,171
NAB2,-0.04707903635780951,0.5506608139505752,0.10611281476518983,0.16717730937436084,171
SOX4,-0.04716086952356123,0.5499676050977241,0.27920793386133974,0.00021716843109964134,171
R3HDM2,-0.04718860957974825,0.5497327157446823,-0.06176474294091336,0.422251429921887,171
MDH1,-0.04752149025399255,0.5469178702448585,0.3149388694524228,2.723675709066417e-05,171
NFATC4,-0.04792788207713247,0.5434910236308549,-0.09431810204606184,0.21979993216051547,171
BCL6,-0.048059647344020844,0.5423822072630867,-0.14780410624964035,0.05370321367106658,171
SIPA1L3,-0.04874760073745906,0.5366112271672321,0.2576164936379935,0.0006697683905502963,171
PPP1R10,-0.048750374743077765,0.5365880191759315,0.027216998594215305,0.7238159801151873,171
ABLIM1,-0.04902361429651996,0.5343044860598428,-0.0751710437342899,0.32848874758943036,171
ALS2,-0.04942723211404117,0.5309402633496016,0.14796370506860912,0.053442359241728236,171
PPP1R18,-0.04976427379671352,0.5281391448797051,-0.34605703917797237,3.5495951628299143e-06,171
CDC42BPG,-0.05006525340634275,0.5256440548468305,0.1350962002881422,0.07811321681731102,171
NELFA,-0.05015402158614123,0.5249093178222116,0.08149019697255706,0.2893402866178888,171
CD40,-0.05016373060580668,0.5248289875727565,-0.359811337396168,1.341464015484472e-06,171
BAZ1B,-0.05025804679684257,0.5240489612241847,0.1779682830347376,0.019870192165562076,171
ZNF609,-0.050331557945738195,0.5234414080280511,-0.0025703809791812167,0.973383030204184,171
KDM5A,-0.05054654338118763,0.5216666583767969,0.07173666914866121,0.3511297710834687,171
U2SURP,-0.0507975908896802,0.5195980970454902,0.043241680011575696,0.5744065199443925,171
SIK3,-0.05082255694024852,0.519392613220595,-0.3057373375437572,4.772095743131393e-05,171
PITPNM1,-0.05082671794867658,0.5193583699565335,-0.09752567830999806,0.20444568396947946,171
CBX3,-0.05115682461730218,0.5166454210788338,0.0804678045382609,0.29545355819126706,171
SHROOM3,-0.05138845408646384,0.5147461501356299,0.11360795930112162,0.13900279636742616,171
INCENP,-0.051557668429204694,0.513360934260726,0.10754440417142848,0.1614909718190274,171
PLIN5,-0.05200325658336531,0.5097224974537808,-0.1862997391830814,0.014698866003059594,171
CBX5,-0.05233993801367879,0.5069822304203428,0.10822719911874601,0.15883041510220403,171
PHLDB1,-0.05329696995213116,0.499234980447158,-0.1273826573683584,0.09685465014333464,171
RNF168,-0.05332054899989013,0.4990448957153574,0.0547831946043698,0.4766731842476585,171
TAF12,-0.05336077208136132,0.49872072147081054,-0.19445256105108327,0.010818081015023412,171
MTUS1,-0.05368949174717757,0.496075597108383,-0.0502640280462015,0.5138340641287935,171
ATN1,-0.05374081085112357,0.49566331542379444,0.15532205061685342,0.042506208512708796,171
SAP30L,-0.05414720267426348,0.4924048993687685,0.0016367878877699253,0.9830487788693302,171
PFKM,-0.054295611974864065,0.49121780865057657,0.12191549782533805,0.11217558046394102,171
LYSMD3,-0.054532789455263124,0.48932384813579866,-0.21371001854590124,0.00500637665696813,171
ATP11A,-0.05503904548067633,0.48529425032966583,0.03203376295015994,0.6774611303598653,171
MEPCE,-0.05534279909592425,0.4828850623202191,0.22575912938248324,0.0029881197671375592,171
NCAPD2,-0.05567706677297791,0.48024131128570574,0.16303079357215694,0.03312682812393922,171
ARHGAP42,-0.05602659148093442,0.47748527210748015,-0.07702503001479176,0.31666548180732335,171
CRACR2A,-0.056517590475444766,0.473628216713228,-0.23693344669253716,0.0018076989247245915,171
SGSM3,-0.05688792022554155,0.47073034740513964,0.0896669364646863,0.24349394784153766,171
ZNF518A,-0.05708210061885072,0.46921474877545255,-0.04585286068883916,0.5514963186140883,171
NCOA1,-0.0571112276778471,0.46898763980199976,0.07177986882898359,0.3508390283772608,171
DOCK7,-0.05747184840827843,0.4661808104866607,0.16932954696138297,0.02682579061914769,171
GATA3,-0.057610548689213545,0.46510372619526924,-0.07517584369877016,0.3284577754973193,171
MAN2C1,-0.05761887070606966,0.46503914475559693,-0.04489166780166635,0.5598777648526765,171
MAP4K5,-0.05800445748706931,0.462052293968322,-0.04464566962205284,0.5620326250598019,171
RASSF8,-0.058564806622047216,0.4577306634957411,0.11879912088652685,0.12172070025392176,171
TLE1,-0.058620286734421254,0.4573040055170186,0.22003037177528847,0.0038317494317960583,171
EZHIP,-0.05868501183922405,0.4568065306293227,-0.04648379651939107,0.5460280918548452,171
ERC1,-0.0587700830378312,0.4561531348000566,0.10806520031753712,0.15945865959437258,171
SELENOH,-0.059197279903111376,0.45287990082615814,0.05286920876786465,0.4922312774554894,171
CARMIL1,-0.05966608685267211,0.4493030163792344,0.1873042139488505,0.014162856205718359,171
BCKDK,-0.059667473855481455,0.4492924574878536,0.06919388796524151,0.3685092342905817,171
KIF27,-0.059994806518488354,0.4468044617076187,0.05381960173495685,0.484472325980208,171
DR1,-0.06022504898484066,0.4450590932243264,0.061751543038592635,0.42235079538155335,171
TKFC,-0.06034294422363551,0.44416687349946127,0.055403590013443874,0.47168811306767827,171
SPATA18,-0.06056486467313171,0.44249014804453934,0.046035259339089175,0.5499127591279639,171
MCRS1,-0.06071466097654165,0.44136038895670804,-0.041073296057616566,0.5937645054814383,171
NIBAN1,-0.06096293447941552,0.43949152716566053,-0.13899137146387622,0.06982759463030104,171
ZNF696,-0.06109886075473195,0.4384702609479965,0.015020288849865214,0.8454038118368614,171
EPN3,-0.0611598888783434,0.43801217319988894,0.0774078271820928,0.31425920636858146,171
SRRM3,-0.062401256392712774,0.42875361542732754,-0.09765407735984512,0.20384757392790154,171
CIC,-0.06261069381692481,0.4272027501044073,0.05447479688651285,0.4791618567965572,171
DTL,-0.06266062591806146,0.42683348594736537,0.21531200669118924,0.00468153111935351,171
PDLIM4,-0.06291722143779144,0.42493878797900314,0.0706314773270805,0.3586193439607227,171
TFEB,-0.06313359387605023,0.4233448862835837,-0.11524354719777148,0.13336667347329448,171
ZNF140,-0.06358436978908939,0.42003541428952623,-0.041290494450348506,0.5918122165845936,171
CEP250,-0.06376745415992376,0.41869557177008926,0.016317479250656484,0.8322413990443212,171
AXIN2,-0.06378964620487337,0.4185333361041116,-0.282908706475623,0.00017735329587917182,171
FRMD6,-0.06465790996352726,0.41221468806867834,-0.24585658066134738,0.0011898217530603803,171
KMT2A,-0.06498246862091545,0.4098672292965743,-0.148197703337022,0.05306180027995051,171
ZFHX3,-0.06525570817435765,0.4078970682540535,-0.04089809735408694,0.5953414049272743,171
KANSL3,-0.0659908196633138,0.4026244625806762,0.1629611940871931,0.03320292689154578,171
NAV3,-0.06608929686277774,0.4019212197270242,-0.23059629358746894,0.00241076873065823,171
ATR,-0.0663237003375581,0.40025024323781916,-0.02259703278196148,0.7692434306118666,171
ZNF608,-0.06683966538263678,0.3965867223760291,-0.14303294155625823,0.06200117858882302,171
LYAR,-0.06689930650343888,0.39616454748106256,-0.056998378212011494,0.45900521069836764,171
TRA2A,-0.06710042191079481,0.39474291742896994,-0.12535467237544698,0.10233185005066156,171
ARID5B,-0.0677412172087151,0.3902337358826797,-0.08428617628231068,0.2730559061878459,171
LIPE,-0.06824608623131895,0.38670298785177115,-0.2267503220476577,0.0028605212791351525,171
ARCN1,-0.0688022743578688,0.38283578150906344,-0.05663598089375159,0.46187051381411637,171
NDE1,-0.06912128500401958,0.3806283163123766,0.05900596335588179,0.4433122819577844,171
BRPF3,-0.06919340915010584,0.38013031285271676,0.1721603260136185,0.024346624314770166,171
ELL,-0.06943058663050491,0.37849544683202907,-0.09542209387652249,0.21442532711346715,171
SRSF7,-0.06956235189739327,0.3775890438602315,0.1806010635521622,0.01808786425735394,171
SIK2,-0.06961089699572057,0.3772554402533451,-0.036464130165443344,0.6358632682069609,171
RPL15,-0.07008668751170237,0.3739953269785637,0.02913100190918702,0.7052645457881497,171
HIP1R,-0.07021146921216967,0.37314319015609926,0.12008551136723751,0.11770703033756635,171
CAPRIN2,-0.07037652254648247,0.3720178688517611,0.04619245817581782,0.548549764777415,171
SUPT16H,-0.07091051862808269,0.3683914258787688,0.02906858489247703,0.705866859880063,171
ZFR,-0.07115740512814721,0.36672217834362725,0.23843463558373962,0.0016866582218581431,171
ARHGEF26,-0.07128917039503559,0.3658332029403293,0.30345015446891155,5.4702120701387076e-05,171
CUX1,-0.07136406854674054,0.3653284850048961,0.10268324014404143,0.18140407060453909,171
PHF6,-0.07146393274901384,0.36465619814210465,0.12484467614941898,0.10374698847301456,171
PRKD1,-0.07152079986419724,0.3642737105554561,-0.03455854426677865,0.6536256647163172,171
NFRKB,-0.07162482507489859,0.36357468132298504,-0.18905380100190664,0.013269972799119529,171
CMYA5,-0.07184119751315739,0.3621233655164921,-0.0015707883761662993,0.9837322000016973,171
EXPH5,-0.07283845253308092,0.35548086630002146,-0.002518781361018382,0.9739171671837851,171
CWF19L2,-0.0731297231230447,0.3535552372791208,-0.1810114605152248,0.017822924164834174,171
GPSM2,-0.07332390351635387,0.35227512079424556,0.16138920571990675,0.03496161521075854,171
NEO1,-0.07346399080009834,0.3513534152812048,0.17106113414763813,0.02528486939246292,171
PALMD,-0.07369978127768807,0.3498054513588717,-0.2524901315730718,0.0008632702137911502,171
CDK17,-0.07374971337882472,0.349478198171591,-0.26432924396364227,0.00047664853901835304,171
TLK2,-0.0738648857817124,0.34872409691296974,0.12731913422988725,0.09702261542443226,171
TNKS1BP1,-0.07403404895474171,0.3476183447340733,0.026770601897550778,0.7281663658176071,171
IRS2,-0.07421990733119478,0.3464060126922583,0.11224236940648662,0.14384627337427727,171
PPFIA1,-0.07435583360651121,0.34552107263813514,0.08070300279779384,0.2940396829445372,171
TMEM163,-0.0747428073903202,0.3430095279577937,-0.30327255578314183,5.528252146833642e-05,171
PPFIA3,-0.0770077829779908,0.3285419510279073,-0.0322113616359297,0.6757736356945625,171
BCR,-0.07728240953424233,0.3268148093385216,0.13628299150588738,0.07550869332200075,171
FAF1,-0.07746410690226735,0.32567532191751386,0.2768667511860911,0.00024649577201105215,171
AJUBA,-0.07850019800085274,0.31922661155802445,0.09853967080645377,0.19975663951901126,171
ARHGAP32,-0.07853487307108652,0.31901223282313634,-0.036903326915387474,0.6317982077895425,171
MINDY4,-0.07880533861891002,0.31734328354838026,0.16472158106032983,0.031323094721081655,171
AKAP13,-0.07885110971161861,0.3170614080800445,-0.1295378414199968,0.09129131876462901,171
ZNF219,-0.07907719116954287,0.31567150096563584,0.11940271641991998,0.1198244083067405,171
SYDE1,-0.07913960629596367,0.31528848358674566,-0.0807954021140389,0.293485464288912,171
FRYL,-0.0794655519561612,0.3132931979382834,-0.25630490334376144,0.00071505235679471,171
SETD1A,-0.0800064830518082,0.3100000847373977,0.17370471458514333,0.02307898823027184,171
PKP1,-0.08002035307990171,0.30991594479676937,0.08398257852893401,0.27479343308623333,171
VEPH1,-0.08068195341996226,0.3059198247253935,0.11939911644655979,0.119835649821751,171
GLI3,-0.08098293302959148,0.3041131335063644,-0.10270843995756282,0.18129638549654395,171
BCOR,-0.0814545139847709,0.3012965177958588,0.06961748483062478,0.36557777159924126,171
MIER1,-0.08187200183038562,0.29881739212620173,-0.11991511262818816,0.11823269978348726,171
PSMC6,-0.08251002312268721,0.2950548264488506,-0.2186515819783327,0.004064430190102403,171
ADCY2,-0.08280551208438666,0.29332295621976157,-0.024151035772956745,0.7538665474295363,171
MICAL3,-0.0828942229008775,0.29280434090075197,0.059769157708243724,0.4374272083494102,171
RELL1,-0.08351698716227621,0.28918075264799403,-0.1318310244504428,0.08565448164360913,171
YTHDC1,-0.08352392217632297,0.28914057011593935,-0.09379010595323282,0.2224039905568864,171
PCNX3,-0.08375832565110333,0.28778459201315326,0.09378170601539236,0.22244559491616334,171
MBLAC1,-0.0838762208898982,0.2871041999399156,0.13959256701502923,0.06861490778168376,171
RILPL2,-0.08403572621297359,0.2861853829149585,-0.3793747926266029,3.1012488332232664e-07,171
MAPRE3,-0.08446014907263506,0.2837501246728357,0.06735190159594032,0.3814243545853675,171
ZFP90,-0.08460301036199824,0.2829335497729273,-0.13232542079190995,0.08447652588768031,171
SRSF4,-0.08559055636225632,0.27733204115344473,0.03925170953735649,0.6102515209534733,171
SNIP1,-0.08593453305897543,0.27539864863100905,0.13595299394786925,0.07622575128288124,171
CTNND1,-0.08603301025843939,0.27484681892244056,0.14446693094473703,0.059403415281597594,171
RAI14,-0.08627850975569455,0.273474388920578,-0.04181849054317751,0.5870785478885012,171
INO80E,-0.08661832544398561,0.2715823681489314,0.0762210359643476,0.3217583159623433,171
SPAG1,-0.08828550282082581,0.2624287062866025,-0.04412607346706429,0.5665971205227327,171
MAST2,-0.08846997419446953,0.26142899147659265,0.201346510035862,0.008272602986576411,171
ZNF521,-0.08874043974229302,0.25996796465618816,0.1679519571555473,0.028108441197514048,171
PLEC,-0.08986807302629558,0.25393699942117465,-0.13522699932022939,0.07782265911196107,171
LYST,-0.0906447945995323,0.2498393691454218,-0.18262664856283353,0.01681266910689748,171
MYO9A,-0.09090277712207163,0.24848855092641936,0.004084769772704418,0.9577129976309211,171
TTC28,-0.09117185566708576,0.24708503397823467,-0.14442733123777485,0.059473931489105715,171
BCAR1,-0.09146590026266824,0.24555759381928127,-0.06978908356079423,0.3643943561394565,171
SPTBN2,-0.09152692838627968,0.24524140180308118,0.13111102977840325,0.08739344431158977,171
MECP2,-0.0918223599846715,0.2437147457493881,0.09068452893450221,0.23816394790626158,171
CENPC,-0.09208589051844825,0.2423585318209475,-0.21305842336770547,0.00514418366586438,171
TACC3,-0.09266843169837577,0.2393792692864427,-0.00022439833945232847,0.9976758722283682,171
GTF3C1,-0.09273084682479657,0.2390615868457891,0.12549987130097498,0.10193174825329447,171
ZMYM4,-0.09291947920686834,0.23810327111552926,0.12511587414255387,0.10299256098155034,171
BAG3,-0.09326900391482486,0.23633467756283152,0.026156206444077023,0.734168189586753,171
SLF2,-0.09412478464819457,0.23204334162724696,-0.0769458306008674,0.3171648237446558,171
DSG2,-0.09477528896578032,0.22881823749095415,0.19878572898564129,0.009148359758451748,171
DENND5A,-0.09479193299949253,0.22873613572008525,-0.2798884967582221,0.00020927309485101444,171
NCOR2,-0.09502633647427289,0.22758207547229176,0.07230306495733234,0.34732982743409946,171
TET2,-0.09514561871587711,0.22699638312267198,-0.029828179271478763,0.6985494138605196,171
RPL34,-0.0960527185531928,0.22257721805651268,-0.055443189720406044,0.47137088708946967,171
IER2,-0.09607213659252374,0.22248328997250266,-0.015801483069028132,0.8374717743159765,171
PAPOLG,-0.09614842174703805,0.2221145589573714,0.146031719365303,0.05667152090047621,171
PAWR,-0.09655758757579667,0.22014421877823254,0.13118542922784734,0.08721245380244451,171
EML4,-0.09672402791291883,0.21934628934440495,-0.0697578837916725,0.364609345895348,171
SEC62,-0.0971318067388681,0.21740006095584483,-0.02616580637303755,0.7340742860920909,171
KLC2,-0.09772266993565172,0.2146018930764135,0.1021312442288111,0.18377470303021606,171
MAPK8IP2,-0.09786137021658683,0.21394879060889913,0.1679303573153861,0.02812896247016165,171
KANK2,-0.09789604528682062,0.21378573715560767,-0.0037427723034856282,0.9612505920024952,171
DENND2C,-0.09824834400039584,0.21213414741281747,-0.036078933015902176,0.6394375025517789,171
MMACHC,-0.09869495890500694,0.21005355349163524,0.23427786634383127,0.002041354182903726,171
SLK,-0.0989238143685499,0.20899309880693434,-0.05946435996374698,0.43977217404574137,171
MKI67,-0.09893629739383407,0.20893536653783018,0.11188477205270697,0.14513554663034883,171
RBM34,-0.10027891611328607,0.20279260320693632,0.2319450836064231,0.002268916347579706,171
TRIM28,-0.10143290245066632,0.19761792222498137,0.19320457028621468,0.011346309107314633,171
